날짜,종가,시가,고가,저가,거래량,변동 %
2021-06-16,45295000.0,46409000.0,46543000.0,44887000.0,10781.5432318,-2.40%
2021-06-15,46389000.0,46511000.0,47500000.0,45483000.0,10580.65997587,-0.26%
2021-06-14,46501000.0,44746000.0,47401000.0,44400000.0,18922.82336997,3.92%
2021-06-13,44746000.0,41430000.0,45116000.0,40543000.0,12435.4854908,8.00%
2021-06-12,41430000.0,43698000.0,44088000.0,40640000.0,15751.47878703,-5.19%
2021-06-11,43698000.0,42836000.0,43805000.0,42060000.0,16348.37533943,2.01%
2021-06-10,42836000.0,43282000.0,44620000.0,41810000.0,16175.75407976,-1.03%
2021-06-09,43278000.0,38495000.0,43610000.0,37200000.0,17850.79538956,12.42%
2021-06-08,38494000.0,39065000.0,39642000.0,36364000.0,12529.11360518,-1.46%
2021-06-07,39064000.0,41780000.0,42458000.0,38916000.0,8580.17805342,-6.50%
2021-06-06,41780000.0,41942000.0,42455000.0,41445000.0,4781.23144314,-0.39%
2021-06-05,41943000.0,42938000.0,43766000.0,41468000.0,6891.39874143,-2.32%
2021-06-04,42938000.0,45429000.0,45500000.0,42210000.0,9703.70957015,-5.48%
2021-06-03,45431000.0,43744000.0,45692000.0,43439000.0,8776.66953211,3.86%
2021-06-02,43732000.0,43207000.0,44341000.0,42550000.0,7405.76064222,1.22%
2021-06-01,43200000.0,43761000.0,44550000.0,42515000.0,9081.15492851,-1.28%
2021-05-31,43761000.0,43177000.0,44235000.0,41304000.0,10111.06622016,1.35%
2021-05-30,43177000.0,42688000.0,43827000.0,40580000.0,9194.80791712,1.15%
2021-05-29,42688000.0,43723000.0,44812000.0,41405000.0,10628.41267526,-2.37%
2021-05-28,43723000.0,46568000.0,47069000.0,43009000.0,14678.13363228,-6.11%
2021-05-27,46563000.0,47324000.0,48120000.0,45423000.0,10358.12372991,-1.61%
2021-05-26,47325000.0,47067000.0,49081000.0,46265000.0,11383.21756444,0.55%
2021-05-25,47047000.0,46932000.0,49113000.0,45197000.0,15379.79580919,0.25%
2021-05-24,46963000.0,42585000.0,47452000.0,41253000.0,22353.30949228,10.28%
2021-05-23,42585000.0,47444000.0,48592000.0,39331000.0,27384.56412739,-10.24%
2021-05-22,47460000.0,49080000.0,49260000.0,43957000.0,16597.85063127,-3.30%
2021-05-21,49112000.0,51318000.0,52726000.0,45701000.0,22198.61379209,-4.30%
2021-05-20,51320000.0,50477000.0,53070000.0,48328000.0,21350.8166367,1.67%
2021-05-19,50379000.0,53404000.0,53992000.0,42595000.0,40112.86111135,-5.66%
2021-05-18,53419000.0,54057000.0,56366000.0,53001000.0,15075.12157223,-1.18%
2021-05-17,54057000.0,57655000.0,58000000.0,51381000.0,27456.42210679,-6.24%
2021-05-16,57649000.0,58814000.0,60721000.0,55500000.0,16552.64330014,-1.98%
2021-05-15,58807000.0,61795000.0,62118000.0,57900000.0,17508.20716437,-4.84%
2021-05-14,61797000.0,63080000.0,63656000.0,61001000.0,13221.57503799,-2.03%
2021-05-13,63069000.0,62380000.0,65472000.0,60200000.0,22547.5357541,1.10%
2021-05-12,62257000.0,69714000.0,70499000.0,60854000.0,22173.21879,-10.70%
2021-05-11,69741000.0,70902000.0,71750000.0,67597000.0,11913.28320208,-1.64%
2021-05-10,70902000.0,71506000.0,72460000.0,70175000.0,13096.22237631,-0.84%
2021-05-09,71505000.0,71728000.0,73129000.0,70147000.0,11786.59649177,-0.31%
2021-05-08,71740000.0,68564000.0,71879000.0,67610000.0,12558.43062882,4.63%
2021-05-07,68563000.0,68760000.0,69729000.0,66900000.0,12047.6815528,-0.29%
2021-05-06,68767000.0,68700000.0,70853000.0,67899000.0,13078.41996809,0.10%
2021-05-05,68679000.0,66828000.0,70007000.0,66500000.0,11726.63421242,2.77%
2021-05-04,66829000.0,69996000.0,70490000.0,66500000.0,12631.58490146,-4.52%
2021-05-03,69996000.0,68452000.0,70999000.0,68281000.0,9426.09845223,2.26%
2021-05-02,68452000.0,69041000.0,69297000.0,66803000.0,7970.05903976,-0.85%
2021-05-01,69049000.0,67956000.0,69386000.0,67557000.0,9860.60752162,1.61%
2021-04-30,67939000.0,63816000.0,68540000.0,63500000.0,18322.27981277,6.46%
2021-04-29,63814000.0,64060000.0,64900000.0,63000000.0,9270.47473273,-0.38%
2021-04-28,64100000.0,64759000.0,65899000.0,62608000.0,8304.37721754,-1.02%
2021-04-27,64767000.0,64198000.0,65000000.0,63375000.0,8003.35594526,0.89%
2021-04-26,64198000.0,59850000.0,64300000.0,59075000.0,10198.12024134,7.26%
2021-04-25,59859000.0,60853000.0,62050000.0,57327000.0,8791.28712271,-1.63%
2021-04-24,60853000.0,60901000.0,62519000.0,58500000.0,9176.44810744,-0.08%
2021-04-23,60900000.0,59950000.0,61900000.0,54964000.0,21936.27526798,1.58%
2021-04-22,59962000.0,68193000.0,69000000.0,59111000.0,20651.79027598,-12.07%
2021-04-21,68198000.0,70400000.0,71490000.0,67601000.0,8571.53433839,-3.13%
2021-04-20,70402000.0,71448000.0,72077000.0,66001000.0,15744.7357605,-1.46%
2021-04-19,71456000.0,75692000.0,76829000.0,70780000.0,11873.87050755,-5.60%
2021-04-18,75643000.0,77909000.0,78365000.0,70924000.0,16046.04765964,-2.91%
2021-04-17,77905000.0,79322000.0,79950000.0,77500000.0,6395.62622905,-1.79%
2021-04-16,79351000.0,79670000.0,81200000.0,77530000.0,10053.30952396,-0.40%
2021-04-15,79670000.0,80401000.0,80798000.0,78576000.0,7368.13856612,-0.91%
2021-04-14,80401000.0,80736000.0,81994000.0,79500000.0,10657.91834295,-0.41%
2021-04-13,80736000.0,78178000.0,81987000.0,78000000.0,11167.52534366,3.27%
2021-04-12,78178000.0,78835000.0,79006000.0,77500000.0,6311.01494764,-0.83%
2021-04-11,78743000.0,78531000.0,79389000.0,76500000.0,7344.85268323,0.27%
2021-04-10,78530000.0,76072000.0,79600000.0,75643000.0,9218.16259215,3.23%
2021-04-09,76066000.0,75315000.0,76435000.0,73369000.0,9146.07028224,1.00%
2021-04-08,75316000.0,72850000.0,75325000.0,70432000.0,9100.78753643,3.39%
2021-04-07,72850000.0,77919000.0,79422000.0,68500000.0,19134.03657346,-6.51%
2021-04-06,77944000.0,78770000.0,79500000.0,76210000.0,10824.67205698,-1.05%
2021-04-05,78770000.0,73908000.0,78780000.0,73890000.0,13425.68167755,6.58%
2021-04-04,73974000.0,72187000.0,74240000.0,71570000.0,6583.4382034,2.48%
2021-04-03,72187000.0,73934000.0,75703000.0,71783000.0,9274.31810933,-2.36%
2021-04-02,73855000.0,72749000.0,74400000.0,71841000.0,8712.29408175,1.52%
2021-04-01,72749000.0,71480000.0,73325000.0,71032000.0,9170.38195837,1.78%
2021-03-31,71513000.0,70800000.0,72000000.0,69194000.0,9836.87568844,1.01%
2021-03-30,70800000.0,68693000.0,70979000.0,68500000.0,7699.70796273,3.07%
2021-03-29,68701000.0,67133000.0,69435000.0,66500000.0,8060.78382844,2.34%
2021-03-28,67133000.0,66648000.0,67500000.0,66238000.0,4650.42503973,0.73%
2021-03-27,66591000.0,65660000.0,67304000.0,65111000.0,5963.9246348,1.42%
2021-03-26,65675000.0,63334000.0,65723000.0,63265000.0,8081.6698713,3.70%
2021-03-25,63328000.0,64777000.0,65305000.0,62500000.0,10463.20781465,-2.24%
2021-03-24,64777000.0,65458000.0,68370000.0,64500000.0,11366.40452396,-1.04%
2021-03-23,65458000.0,64728000.0,66279000.0,63000000.0,9961.04059631,1.13%
2021-03-22,64725000.0,67064000.0,68380000.0,64345000.0,8366.41055146,-3.49%
2021-03-21,67120000.0,67849000.0,68715000.0,65451000.0,8097.42887785,-1.07%
2021-03-20,67849000.0,67911000.0,69980000.0,67700000.0,8023.60837109,-0.09%
2021-03-19,67974000.0,67139000.0,69746000.0,65567000.0,8681.15691734,1.24%
2021-03-18,67139000.0,68494000.0,70204000.0,66846000.0,11432.45517689,-1.98%
2021-03-17,68494000.0,66020000.0,68800000.0,62500000.0,14319.54868263,3.75%
2021-03-16,66020000.0,64490000.0,66020000.0,62000000.0,13522.70847173,2.37%
2021-03-15,64487000.0,68587000.0,70155000.0,63500000.0,18721.85915843,-5.98%
2021-03-14,68587000.0,70615000.0,71450000.0,68570000.0,7208.31928034,-2.87%
2021-03-13,70615000.0,66607000.0,71000000.0,65416000.0,11160.19223624,6.02%
2021-03-12,66607000.0,66208000.0,66999000.0,64700000.0,9023.99736202,0.60%
2021-03-11,66208000.0,64354000.0,66800000.0,62946000.0,10294.73535161,2.88%
2021-03-10,64350000.0,62950000.0,65500000.0,60870000.0,11752.57016641,2.22%
2021-03-09,62949000.0,59800000.0,62950000.0,59335000.0,9564.08801541,5.27%
2021-03-08,59821000.0,58155000.0,59837000.0,57187000.0,8033.07628692,2.86%
2021-03-07,58155000.0,56225000.0,58722000.0,56218000.0,7153.68431896,3.43%
2021-03-06,56225000.0,56636000.0,57000000.0,54754000.0,5608.84388997,-0.73%
2021-03-05,56654000.0,56410000.0,57225000.0,54500000.0,8355.34731928,0.43%
2021-03-04,56426000.0,57933000.0,59159000.0,55600000.0,11821.02543883,-2.60%
2021-03-03,57933000.0,56007000.0,59640000.0,55662000.0,10755.94573144,3.44%
2021-03-02,56000000.0,56438000.0,57405000.0,54657000.0,9266.67821695,-0.78%
2021-03-01,56426000.0,51798000.0,56992000.0,51560000.0,11303.17672368,8.93%
2021-02-28,51798000.0,53494000.0,54098000.0,49755000.0,11516.37106968,-3.17%
2021-02-27,53494000.0,53835000.0,55579000.0,52780000.0,7402.62844823,-0.63%
2021-02-26,53804000.0,54128000.0,55226000.0,51809000.0,13302.34742969,-0.60%
2021-02-25,54168000.0,56501000.0,58890000.0,53800000.0,15921.35058705,-4.13%
2021-02-24,56500000.0,55106000.0,58150000.0,52875000.0,19006.41112523,2.53%
2021-02-23,55105000.0,61688000.0,61760000.0,50900000.0,36042.688609,-10.67%
2021-02-22,61744000.0,65416000.0,65488000.0,56562000.0,28418.51482526,-5.61%
2021-02-21,65417000.0,64260000.0,65846000.0,63381000.0,9000.18989441,1.80%
2021-02-20,64251000.0,63649000.0,65985000.0,62399000.0,16375.10552345,0.95%
2021-02-19,63649000.0,57852000.0,63680000.0,57038000.0,12496.05048257,10.02%
2021-02-18,57852000.0,57458000.0,58426000.0,56405000.0,9072.44556036,0.69%
2021-02-17,57484000.0,54760000.0,58120000.0,54431000.0,11559.3277709,4.97%
2021-02-16,54760000.0,52518000.0,55500000.0,51773000.0,11825.60488227,4.27%
2021-02-15,52532000.0,52711000.0,53086000.0,50313000.0,8789.30693061,-0.34%
2021-02-14,52706000.0,50625000.0,53380000.0,50403000.0,11364.08401913,4.11%
2021-02-13,50626000.0,50836000.0,51757000.0,50258000.0,7055.12345471,-0.41%
2021-02-12,50836000.0,51370000.0,52280000.0,50237000.0,8911.89830701,-1.04%
2021-02-11,51370000.0,48550000.0,51800000.0,48074000.0,12305.59267737,5.81%
2021-02-10,48550000.0,48788000.0,49781000.0,47350000.0,11588.86499783,-0.49%
2021-02-09,48779000.0,49070000.0,51200000.0,48350000.0,18283.67538104,-0.59%
2021-02-08,49070000.0,41921000.0,49583000.0,41562000.0,25472.07405559,17.05%
2021-02-07,41921000.0,41725000.0,42630000.0,40501000.0,8432.55974197,0.47%
2021-02-06,41725000.0,40421000.0,43622000.0,40345000.0,12812.7646179,3.23%
2021-02-05,40424000.0,39809000.0,40770000.0,39492000.0,7783.09793814,1.54%
2021-02-04,39810000.0,39345000.0,41426000.0,38059000.0,14561.2346281,1.18%
2021-02-03,39357000.0,37910000.0,39371000.0,37909000.0,9775.50002187,3.82%
2021-02-02,37910000.0,36618000.0,38300000.0,36323000.0,9650.44220482,3.53%
2021-02-01,36618000.0,36408000.0,38161000.0,35907000.0,13783.13636302,0.58%
2021-01-31,36408000.0,37039000.0,37633000.0,35800000.0,11396.06446876,-1.70%
2021-01-30,37087000.0,37523000.0,38201000.0,36230000.0,12481.60663701,-1.16%
2021-01-29,37523000.0,36631000.0,41072000.0,35514000.0,33565.7380079,2.44%
2021-01-28,36624000.0,34293000.0,37186000.0,33726000.0,9452.48550052,6.80%
2021-01-27,34300000.0,35929000.0,36026000.0,33235000.0,9356.77161322,-4.53%
2021-01-26,35923000.0,36054000.0,36594000.0,34808000.0,8489.58317688,-0.36%
2021-01-25,36054000.0,35539000.0,38388000.0,35394000.0,14596.35519525,1.45%
2021-01-24,35539000.0,35494000.0,36283000.0,34250000.0,7625.87646731,0.13%
2021-01-23,35493000.0,36345000.0,37018000.0,34678000.0,8710.02859837,-2.34%
2021-01-22,36345000.0,34525000.0,37342000.0,31662000.0,21883.00423781,5.27%
2021-01-21,34519000.0,39253000.0,39329000.0,33867000.0,18816.54602062,-12.06%
2021-01-20,39253000.0,39580000.0,39998000.0,37579000.0,10290.52813623,-0.83%
2021-01-19,39586000.0,40008000.0,41251000.0,39580000.0,9913.18947901,-1.05%
2021-01-18,40008000.0,39536000.0,40999000.0,38699000.0,8374.53524546,1.19%
2021-01-17,39536000.0,40070000.0,40722000.0,38102000.0,9785.46995151,-1.33%
2021-01-16,40086000.0,40951000.0,41800000.0,39689000.0,10393.3501519,-2.11%
2021-01-15,40952000.0,42787000.0,43199000.0,38690000.0,16278.02915655,-4.29%
2021-01-14,42735000.0,41380000.0,43998000.0,40510000.0,15952.88892706,3.27%
2021-01-13,41380000.0,38496000.0,41900000.0,37001000.0,15632.80207437,7.49%
2021-01-12,38577000.0,40094000.0,40888000.0,36654000.0,22472.57575829,-3.78%
2021-01-11,40094000.0,43400000.0,43570000.0,35010000.0,50543.88221565,-7.62%
2021-01-10,43404000.0,45716000.0,47000000.0,39500000.0,23031.00699245,-5.06%
2021-01-09,45718000.0,47201000.0,47650000.0,45171000.0,13453.12656524,-3.14%
2021-01-08,47215000.0,44698000.0,48550000.0,42271000.0,21891.12558504,5.63%
2021-01-07,44698000.0,40764000.0,44990000.0,40250000.0,17201.05518572,9.65%
2021-01-06,40762000.0,38107000.0,41000000.0,37380000.0,15168.98069733,6.97%
2021-01-05,38093000.0,36478000.0,38590000.0,34357000.0,13461.98168136,4.43%
2021-01-04,36460000.0,37537000.0,38476000.0,33000000.0,23598.19458956,-2.87%
2021-01-03,37537000.0,35700000.0,39453000.0,35500000.0,25381.50662267,5.15%
2021-01-02,35700000.0,32295000.0,36600000.0,31920000.0,17451.16767774,10.54%
2021-01-01,32296000.0,32037000.0,32599000.0,31800000.0,5752.49421559,0.81%
2020-12-31,32042000.0,31923000.0,32386000.0,31300000.0,8041.24807411,0.37%
2020-12-30,31891000.0,30498000.0,31999000.0,30333000.0,10282.82280481,4.57%
2020-12-29,30498000.0,30219000.0,30520000.0,29028000.0,7302.22061609,0.92%
2020-12-28,30249000.0,29347000.0,30587000.0,29167000.0,8175.15992343,3.07%
2020-12-27,29319000.0,29378000.0,31800000.0,28802000.0,19899.62591421,-0.20%
2020-12-26,29378000.0,27122000.0,29524000.0,26983000.0,9647.7742254,8.32%
2020-12-25,27122000.0,26503000.0,27271000.0,26171000.0,7979.82741205,2.34%
2020-12-24,26503000.0,26380000.0,26608000.0,25774000.0,6661.23736488,0.47%
2020-12-23,26380000.0,26776000.0,27070000.0,25600000.0,12398.44760587,-1.48%
2020-12-22,26776000.0,25387000.0,26828000.0,24925000.0,7994.07358308,5.47%
2020-12-21,25387000.0,25890000.0,26588000.0,24600000.0,13640.52345922,-1.94%
2020-12-20,25880000.0,26169000.0,26562000.0,25422000.0,6316.48585428,-1.10%
2020-12-19,26169000.0,25151000.0,26410000.0,24947000.0,7210.72919997,4.05%
2020-12-18,25151000.0,24737000.0,25247000.0,24360000.0,6288.93892328,1.67%
2020-12-17,24743000.0,22881000.0,25768000.0,22473000.0,18025.94451036,8.14%
2020-12-16,22888000.0,21103000.0,23033000.0,20900000.0,10828.41456524,8.46%
2020-12-15,21103000.0,20927000.0,21267000.0,20805000.0,3886.60330202,0.84%
2020-12-14,20939000.0,20786000.0,21000000.0,20610000.0,3105.38941519,0.74%
2020-12-13,20793000.0,20585000.0,21075000.0,20459000.0,4108.95528161,1.01%
2020-12-12,20585000.0,19658000.0,20650000.0,19654000.0,3773.48824847,4.72%
2020-12-11,19658000.0,19950000.0,19996000.0,19404000.0,4508.12989508,-1.46%
2020-12-10,19950000.0,20252000.0,20275000.0,19647000.0,3151.82648997,-1.49%
2020-12-09,20267000.0,20025000.0,20345000.0,19216000.0,5827.20490273,1.21%
2020-12-08,20010000.0,20834000.0,20931000.0,19942000.0,4532.53738937,-3.96%
2020-12-07,20834000.0,20976000.0,21053000.0,20666000.0,3241.98487955,-0.68%
2020-12-06,20976000.0,20778000.0,20999000.0,20574000.0,2247.74868124,0.95%
2020-12-05,20781000.0,20569000.0,20956000.0,20390000.0,2247.52046083,1.03%
2020-12-04,20569000.0,21183000.0,21266000.0,20428000.0,4243.74247899,-2.90%
2020-12-03,21179000.0,21091000.0,21310000.0,20797000.0,4414.07642834,0.42%
2020-12-02,21097000.0,20867000.0,21315000.0,20346000.0,6264.7470004,1.10%
2020-12-01,20867000.0,21313000.0,21651000.0,20202000.0,9671.68687865,-2.09%
2020-11-30,21315000.0,19990000.0,21368000.0,19971000.0,9685.83045213,6.63%
2020-11-29,19991000.0,19486000.0,20110000.0,19196000.0,4169.39684223,2.59%
2020-11-28,19484000.0,19129000.0,19556000.0,18858000.0,5060.39091148,1.86%
2020-11-27,19129000.0,19226000.0,19654000.0,18500000.0,7568.74614729,-0.50%
2020-11-26,19225000.0,20840000.0,20989000.0,18569000.0,13803.48683498,-7.75%
2020-11-25,20840000.0,20957000.0,21459000.0,20600000.0,8276.71453936,-0.56%
2020-11-24,20957000.0,20100000.0,21390000.0,19937000.0,15373.88018285,4.26%
2020-11-23,20100000.0,20307000.0,20528000.0,19901000.0,5709.9596315,-1.02%
2020-11-22,20307000.0,20348000.0,20595000.0,19525000.0,7886.90108585,-0.20%
2020-11-21,20351000.0,20627000.0,21025000.0,20200000.0,6136.9331409,-1.34%
2020-11-20,20627000.0,19800000.0,20795000.0,19771000.0,6145.38998316,4.18%
2020-11-19,19802000.0,19714000.0,20080000.0,19385000.0,5978.14259544,0.45%
2020-11-18,19714000.0,19344000.0,20280000.0,18865000.0,11453.54478504,1.91%
2020-11-17,19332000.0,18275000.0,19417000.0,18207000.0,6075.98259617,5.78%
2020-11-16,18275000.0,17670000.0,18450000.0,17555000.0,4191.31590965,3.42%
2020-11-15,17670000.0,17796000.0,17831000.0,17545000.0,1842.97832877,-0.71%
2020-11-14,17796000.0,17988000.0,18000000.0,17455000.0,2786.76875718,-1.07%
2020-11-13,17988000.0,17952000.0,18225000.0,17640000.0,4395.69660087,0.20%
2020-11-12,17954000.0,17439000.0,17979000.0,17200000.0,5384.62747384,2.95%
2020-11-11,17439000.0,17035000.0,17600000.0,17009000.0,3969.12107234,2.37%
2020-11-10,17035000.0,17106000.0,17190000.0,16872000.0,2656.01996837,-0.42%
2020-11-09,17106000.0,17276000.0,17550000.0,16695000.0,5112.23251786,-0.98%
2020-11-08,17297000.0,16650000.0,17388000.0,16520000.0,3402.96894151,3.89%
2020-11-07,16647000.0,17397000.0,17613000.0,16252000.0,5131.6042485,-4.31%
2020-11-06,17397000.0,17352000.0,17789000.0,17060000.0,7786.57496665,0.26%
2020-11-05,17352000.0,15959000.0,17540000.0,15900000.0,9583.12761365,8.73%
2020-11-04,15959000.0,15881000.0,16020000.0,15431000.0,4673.77532383,0.49%
2020-11-03,15881000.0,15396000.0,15900000.0,15150000.0,3888.00412551,3.15%
2020-11-02,15397000.0,15574000.0,15641000.0,15011000.0,3643.76554264,-1.14%
2020-11-01,15574000.0,15606000.0,15710000.0,15461000.0,1806.62122615,-0.21%
2020-10-31,15606000.0,15340000.0,15800000.0,15205000.0,4066.29244901,1.73%
2020-10-30,15340000.0,15207000.0,15460000.0,14899000.0,3753.48812746,0.87%
2020-10-29,15207000.0,15060000.0,15379000.0,14703000.0,3516.50474491,0.98%
2020-10-28,15060000.0,15300000.0,15557000.0,14635000.0,5752.66984652,-1.57%
2020-10-27,15312000.0,14772000.0,15457000.0,14683000.0,3964.12531994,3.66%
2020-10-26,14764000.0,14687000.0,14920000.0,14358000.0,3031.75880427,0.52%
2020-10-25,14690000.0,14760000.0,15000000.0,14556000.0,2314.36946658,-0.47%
2020-10-24,14760000.0,14579000.0,14800000.0,14514000.0,1868.37910888,1.24%
2020-10-23,14584000.0,14558000.0,14623000.0,14340000.0,2925.46548654,0.18%
2020-10-22,14558000.0,14420000.0,14769000.0,14320000.0,4262.74670726,0.96%
2020-10-21,14423000.0,13645000.0,14812000.0,13615000.0,6403.53223854,5.70%
2020-10-20,13646000.0,13420000.0,13746000.0,13339000.0,3296.40571857,1.68%
2020-10-19,13415000.0,13207000.0,13480000.0,13095000.0,2364.3907116,1.57%
2020-10-18,13207000.0,13078000.0,13208000.0,13050000.0,1089.07241064,0.99%
2020-10-17,13078000.0,13054000.0,13097000.0,12970000.0,1046.28496844,0.18%
2020-10-16,13054000.0,13230000.0,13275000.0,12893000.0,3130.6739236,-1.33%
2020-10-15,13226000.0,13150000.0,13300000.0,12993000.0,2393.89692128,0.58%
2020-10-14,13150000.0,13134000.0,13278000.0,13040000.0,2472.02732154,0.12%
2020-10-13,13134000.0,13176000.0,13217000.0,12999000.0,2608.35364561,-0.32%
2020-10-12,13172000.0,12934000.0,13330000.0,12855000.0,2796.54586265,1.84%
2020-10-11,12934000.0,12858000.0,12994000.0,12817000.0,1337.68788409,0.59%
2020-10-10,12864000.0,12637000.0,13007000.0,12628000.0,2416.64148094,1.80%
2020-10-09,12638000.0,12582000.0,12750000.0,12503000.0,2245.60747516,0.45%
2020-10-08,12582000.0,12422000.0,12680000.0,12280000.0,2422.11926188,1.29%
2020-10-07,12423000.0,12408000.0,12435000.0,12337000.0,1357.3582234,0.12%
2020-10-06,12418000.0,12536000.0,12600000.0,12330000.0,1745.87532903,-0.94%
2020-10-05,12536000.0,12446000.0,12545000.0,12385000.0,1578.02783002,0.72%
2020-10-04,12447000.0,12393000.0,12496000.0,12348000.0,869.82727895,0.44%
2020-10-03,12393000.0,12423000.0,12434000.0,12326000.0,802.7589499,-0.24%
2020-10-02,12423000.0,12440000.0,12470000.0,12205000.0,2312.40743338,-0.14%
2020-10-01,12440000.0,12562000.0,12678000.0,12249000.0,1790.8551381,-0.97%
2020-09-30,12558000.0,12603000.0,12615000.0,12469000.0,1314.25857931,-0.36%
2020-09-29,12601000.0,12468000.0,12688000.0,12399000.0,2479.36577398,1.07%
2020-09-28,12468000.0,12515000.0,12795000.0,12425000.0,2919.95626941,-0.38%
2020-09-27,12515000.0,12506000.0,12597000.0,12320000.0,1415.11836015,0.07%
2020-09-26,12506000.0,12456000.0,12550000.0,12431000.0,1266.60001845,0.40%
2020-09-25,12455000.0,12495000.0,12550000.0,12311000.0,2895.53433005,-0.32%
2020-09-24,12500000.0,11943000.0,12695000.0,11912000.0,3114.32253267,4.66%
2020-09-23,11943000.0,12346000.0,12348000.0,11913000.0,2511.56811414,-3.26%
2020-09-22,12344000.0,12290000.0,12380000.0,12090000.0,2500.06075534,0.44%
2020-09-21,12290000.0,12828000.0,12828000.0,12160000.0,3820.68161169,-4.19%
2020-09-20,12819000.0,12928000.0,12942000.0,12652000.0,1791.11312251,-0.84%
2020-09-19,12940000.0,12781000.0,13036000.0,12741000.0,2078.8147631,1.24%
2020-09-18,12777000.0,12811000.0,12837000.0,12672000.0,2277.28537656,-0.27%
2020-09-17,12811000.0,12908000.0,13050000.0,12623000.0,3228.03704907,-0.75%
2020-09-16,12913000.0,12801000.0,13050000.0,12652000.0,3856.19429687,0.87%
2020-09-15,12814000.0,12657000.0,12913000.0,12555000.0,3676.58663151,1.24%
2020-09-14,12659000.0,12377000.0,12736000.0,12285000.0,2810.17551441,2.28%
2020-09-13,12377000.0,12379000.0,12571000.0,12147000.0,2563.92519505,-0.02%
2020-09-12,12379000.0,12336000.0,12455000.0,12228000.0,1692.15503798,0.35%
2020-09-11,12336000.0,12328000.0,12388000.0,12170000.0,2587.41812303,0.06%
2020-09-10,12328000.0,12189000.0,12435000.0,12050000.0,4150.91846302,1.14%
2020-09-09,12177000.0,12130000.0,12290000.0,11939000.0,2860.20370963,0.39%
2020-09-08,12131000.0,12388000.0,12448000.0,11900000.0,3338.50255302,-2.07%
2020-09-07,12388000.0,12353000.0,12450000.0,11860000.0,3422.90378853,0.28%
2020-09-06,12353000.0,12383000.0,12493000.0,12123000.0,2820.7889017,-0.24%
2020-09-05,12382000.0,12630000.0,12762000.0,12120000.0,4161.03925299,-1.96%
2020-09-04,12636000.0,12301000.0,12773000.0,12160000.0,6538.45024846,2.72%
2020-09-03,12303000.0,13572000.0,13670000.0,12265000.0,7225.31854832,-9.35%
2020-09-02,13571000.0,13972000.0,14010000.0,13282000.0,5822.80229095,-2.87%
2020-09-01,13974000.0,13733000.0,14097000.0,13630000.0,4847.35215036,1.75%
2020-08-31,13739000.0,13671000.0,13840000.0,13580000.0,3166.15837477,0.50%
2020-08-30,13671000.0,13470000.0,13687000.0,13465000.0,2403.72039078,1.49%
2020-08-29,13470000.0,13546000.0,13568000.0,13416000.0,2279.26269577,-0.56%
2020-08-28,13549000.0,13401000.0,13550000.0,13332000.0,3043.46766106,1.10%
2020-08-27,13401000.0,13561000.0,13675000.0,13245000.0,5462.36370808,-1.18%
2020-08-26,13561000.0,13473000.0,13633000.0,13350000.0,7348.77505862,0.65%
2020-08-25,13476000.0,13876000.0,13884000.0,13341000.0,5630.21938515,-2.88%
2020-08-24,13876000.0,13816000.0,13940000.0,13745000.0,3402.10119459,0.43%
2020-08-23,13802000.0,13850000.0,13856000.0,13700000.0,2120.58334002,-0.35%
2020-08-22,13840000.0,13781000.0,13850000.0,13500000.0,3325.65334899,0.43%
2020-08-21,13781000.0,13951000.0,14012000.0,13761000.0,4571.55575689,-1.22%
2020-08-20,13967000.0,13884000.0,14050000.0,13750000.0,3049.38761238,0.60%
2020-08-19,13878000.0,14002000.0,14084000.0,13666000.0,5471.16152561,-0.89%
2020-08-18,14000000.0,14202000.0,14339000.0,13811000.0,5958.55361166,-1.42%
2020-08-17,14204000.0,13889000.0,14382000.0,13809000.0,7068.79872423,2.27%
2020-08-16,13889000.0,13867000.0,13962000.0,13751000.0,2621.22026284,0.16%
2020-08-15,13878000.0,13845000.0,14051000.0,13796000.0,3784.70679521,0.24%
2020-08-14,13846000.0,13810000.0,13939000.0,13706000.0,5427.79561059,0.26%
2020-08-13,13810000.0,13708000.0,13890000.0,13398000.0,6509.12009099,0.74%
2020-08-12,13709000.0,13619000.0,13745000.0,13306000.0,4491.1064638,0.66%
2020-08-11,13619000.0,13994000.0,14042000.0,13337000.0,7038.42556936,-2.68%
2020-08-10,13990000.0,13814000.0,14280000.0,13746000.0,6087.49693672,1.27%
2020-08-09,13820000.0,13884000.0,13905000.0,13652000.0,2856.75718036,-0.46%
2020-08-08,13887000.0,13777000.0,13960000.0,13710000.0,2600.97888267,0.80%
2020-08-07,13777000.0,13883000.0,14064000.0,13551000.0,4462.32806533,-0.76%
2020-08-06,13884000.0,13843000.0,14036000.0,13666000.0,5736.95470128,0.30%
2020-08-05,13843000.0,13322000.0,13881000.0,13229000.0,7147.3390046,3.91%
2020-08-04,13319000.0,13273000.0,13488000.0,13130000.0,4322.71665983,0.35%
2020-08-03,13272000.0,13030000.0,13573000.0,12945000.0,4402.74282417,1.86%
2020-08-02,13030000.0,13922000.0,14380000.0,12871000.0,10730.69157929,-6.41%
2020-08-01,13922000.0,13404000.0,13969000.0,13271000.0,5463.18173849,3.86%
2020-07-31,13416000.0,13097000.0,13580000.0,12961000.0,4608.2997854,2.44%
